hijau muda, oranye, ungu, 
130.505, 346.705, 166.605, 563.905, 278.905, 317.105, 
132.805, 347.905, 166.805, 563.805, 281.205, 320.405, 
135.105, 348.005, 168.105, 563.805, 284.505, 322.605, 
138.605, 348.105, 169.305, 563.805, 287.905, 326.005, 
142.005, 348.205, 170.405, 563.905, 291.205, 329.205, 
146.505, 349.405, 171.605, 564.005, 295.705, 332.405, 
150.905, 349.405, 172.805, 564.105, 300.005, 335.605, 
155.205, 350.505, 175.005, 564.105, 304.205, 338.705, 
161.805, 351.505, 177.305, 564.205, 309.705, 341.705, 
168.205, 351.405, 180.705, 564.205, 315.105, 343.605, 
174.505, 351.405, 184.105, 564.205, 321.405, 345.405, 
179.705, 351.305, 188.505, 564.105, 326.605, 346.105, 
186.005, 351.305, 192.805, 564.005, 332.905, 346.905, 
192.205, 351.305, 197.105, 563.905, 339.205, 348.805, 
199.605, 352.405, 201.305, 562.805, 345.405, 349.705, 
206.905, 353.505, 205.405, 561.705, 352.705, 351.805, 
217.705, 353.405, 209.605, 560.705, 362.505, 353.905, 
226.005, 352.105, 213.805, 560.705, 370.905, 355.905, 
232.905, 350.905, 217.905, 560.705, 377.905, 356.805, 
237.505, 350.805, 221.805, 559.705, 383.705, 357.705, 
241.005, 349.705, 223.505, 558.705, 388.305, 358.505, 
243.405, 348.705, 225.205, 558.705, 391.705, 358.205, 
245.805, 347.705, 227.005, 557.705, 394.105, 358.005, 
247.205, 346.705, 228.705, 556.705, 396.505, 357.805, 
248.705, 345.705, 229.305, 556.705, 397.905, 357.705, 
250.305, 345.705, 230.005, 555.705, 399.405, 357.505, 
252.005, 344.705, 230.705, 554.705, 400.005, 356.205, 
252.605, 344.705, 231.505, 554.705, 401.705, 356.105, 
253.305, 344.705, 231.205, 553.705, 403.505, 356.005, 
254.005, 343.705, 231.005, 553.705, 404.205, 355.905, 
254.805, 342.705, 230.805, 552.705, 405.005, 355.905, 
255.705, 342.705, 230.705, 552.705, 405.705, 356.005, 
256.605, 342.705, 230.605, 551.705, 405.405, 356.105, 
257.605, 342.705, 230.605, 551.705, 406.305, 356.205, 
258.505, 342.705, 231.605, 551.705, 407.205, 356.305, 
259.505, 342.705, 232.605, 551.705, 408.205, 357.405, 
261.505, 342.705, 233.705, 551.705, 409.205, 357.405, 
262.405, 342.705, 234.705, 551.705, 410.205, 357.405, 
263.405, 342.705, 235.805, 551.705, 411.205, 358.505, 
264.405, 342.705, 236.805, 550.705, 412.205, 358.505, 
265.405, 342.705, 237.705, 549.705, 413.105, 359.505, 
266.305, 342.705, 237.705, 548.705, 412.905, 360.505, 
266.105, 342.705, 238.705, 547.605, 412.705, 361.605, 
265.905, 341.705, 239.705, 546.405, 411.405, 362.705, 
265.805, 341.705, 240.805, 544.105, 410.105, 363.805, 
265.705, 341.805, 241.905, 541.905, 408.905, 364.905, 
265.605, 343.005, 243.005, 539.705, 408.805, 366.005, 
265.605, 343.105, 244.105, 537.505, 408.805, 367.105, 
265.605, 344.305, 246.305, 534.205, 408.805, 369.305, 
265.605, 345.405, 248.405, 530.905, 408.705, 371.405, 
265.605, 346.505, 250.505, 526.505, 407.705, 372.405, 
266.605, 347.505, 251.505, 521.005, 406.705, 374.505, 
266.605, 347.505, 253.505, 515.505, 406.705, 375.405, 
266.605, 347.505, 255.505, 509.005, 405.605, 376.405, 
267.605, 347.405, 257.505, 505.005, 404.505, 377.305, 
267.605, 347.305, 259.505, 501.005, 403.405, 378.205, 
267.505, 347.205, 261.505, 497.005, 402.305, 378.005, 
267.405, 346.005, 263.505, 493.005, 401.205, 378.905, 
267.305, 344.805, 265.505, 489.005, 400.105, 378.805, 
267.205, 344.705, 267.505, 485.005, 399.005, 379.705, 
267.105, 343.605, 269.505, 481.005, 397.905, 379.605, 
267.005, 343.605, 271.505, 477.005, 396.805, 380.605, 
266.905, 343.605, 273.505, 473.005, 395.805, 380.605, 
266.805, 343.605, 275.505, 469.005, 394.905, 380.605, 
266.705, 343.605, -, -, 395.105, 380.605, 
265.705, 343.605, -, -, 395.305, 380.605, 
264.705, 343.605, -, -, 395.405, 380.505, 
264.705, 342.605, -, -, 395.505, 380.405, 
264.705, 342.605, -, -, 395.505, 380.305, 
263.705, 342.605, -, -, 395.505, 380.205, 
263.705, 342.605, -, -, 395.605, 379.005, 
263.705, 341.605, -, -, 395.705, 378.905, 
262.705, 340.605, -, -, 395.805, 377.805, 
262.705, 340.605, -, -, 395.905, 376.705, 
262.705, 340.605, 0.005, 0.005, 396.005, 375.605, 
262.705, 339.605, 243.405, 505.005, 397.205, 374.505, 
261.705, 339.605, 245.405, 510.005, 397.305, 373.405, 
261.705, 338.605, 239.605, 519.305, 398.405, 372.305, 
260.705, 337.605, 235.405, 525.205, 398.405, 370.105, 
259.705, 337.605, 232.005, 529.805, 399.505, 369.005, 
258.605, 336.505, 227.605, 534.505, 399.305, 366.705, 
257.505, 335.405, 224.505, 538.105, 398.105, 364.505, 
256.305, 334.305, 222.605, 540.705, 396.905, 362.305, 
254.105, 333.305, 220.705, 543.305, 395.805, 359.005, 
251.905, 333.405, 218.805, 545.905, 394.705, 357.005, 
248.605, 333.505, 218.005, 547.605, 393.505, 355.005, 
246.405, 333.605, 217.205, 550.405, 392.405, 353.105, 
244.205, 333.705, 216.405, 552.105, 391.205, 352.305, 
240.905, 334.905, 215.605, 555.105, 389.005, 351.405, 
237.705, 336.105, 214.805, 556.905, 386.805, 350.505, 
233.405, 337.305, 215.005, 558.805, 384.605, 349.605, 
229.105, 338.405, 214.005, 560.705, 381.305, 348.705, 
224.905, 339.505, 212.905, 561.405, 378.005, 347.805, 
220.705, 339.405, 209.605, 562.105, 373.605, 346.905, 
215.305, 339.305, 206.305, 561.705, 369.205, 346.005, 
210.005, 339.305, 203.105, 561.405, 363.705, 345.105, 
204.805, 340.405, 199.905, 561.105, 358.305, 345.305, 
199.705, 340.405, 197.805, 560.905, 353.005, 345.405, 
194.605, 340.405, 195.705, 560.805, 347.805, 345.605, 
188.305, 340.405, 191.405, 560.705, 341.305, 345.805, 
183.205, 340.405, 188.305, 560.605, 335.105, 345.905, 
179.405, 341.505, 186.405, 560.505, 330.205, 346.005, 
176.705, 342.505, 185.705, 560.505, 326.405, 346.005, 
174.105, 343.505, 185.105, 561.505, 323.805, 346.005, 
172.605, 345.905, 185.405, 561.505, 321.105, 346.005, 
172.105, 348.205, 185.805, 561.405, 319.405, 344.805, 
171.605, 350.405, 187.205, 561.205, 317.705, 342.505, 
172.005, 352.505, 188.605, 560.005, 316.005, 340.205, 
171.305, 354.605, 189.905, 559.905, 314.205, 338.005, 
171.705, 356.605, 191.205, 559.905, 313.505, 336.905, 
172.105, 357.605, 192.405, 559.905, 312.805, 335.805, 
172.305, 358.605, 193.505, 559.905, 312.105, 334.705, 
172.505, 359.605, 194.505, 559.905, 311.305, 332.705, 
173.805, 360.505, 195.605, 559.905, 311.605, 330.705, 
175.005, 361.405, 196.705, 560.005, 311.905, 328.705, 
176.205, 362.305, 199.005, 560.105, 312.205, 327.705, 
178.505, 363.305, 201.205, 560.005, 312.405, 326.705, 
180.805, 364.305, 202.205, 558.805, 313.705, 325.705, 
183.005, 365.205, 203.205, 558.705, 313.805, 324.705, 
184.005, 366.205, 205.405, 557.705, 313.805, 322.705, 
184.905, 367.205, 207.605, 556.605, 313.805, 321.705, 
184.805, 368.205, 209.605, 555.605, 313.705, 320.805, 
184.705, 369.205, 210.505, 555.605, 313.705, 319.905, 
184.605, 370.105, 211.505, 554.605, 313.705, 320.105, 
184.605, 369.905, 212.505, 554.605, 313.705, 320.305, 
185.705, 369.705, 213.505, 554.605, 313.705, 320.405, 
186.705, 369.505, 214.405, 554.605, 313.705, 319.405, 
186.705, 369.305, 215.205, 554.605, 313.705, 319.505, 
186.705, 368.005, 215.005, 554.605, 313.805, 319.705, 
186.705, 366.805, 214.805, 554.705, 313.905, 320.905, 
185.405, 365.705, 213.405, 554.805, 313.905, 322.205, 
184.105, 365.705, 212.105, 556.105, 313.905, 324.505, 
182.805, 364.705, 209.705, 557.305, 314.005, 326.805, 
180.405, 363.705, 207.305, 558.505, 314.105, 329.105, 
178.105, 362.705, 203.905, 559.705, 314.205, 330.205, 
175.905, 361.705, 200.605, 561.905, 314.205, 331.305, 
173.805, 361.705, 198.405, 563.005, 314.305, 333.405, 
172.705, 360.605, 195.105, 564.105, 315.405, 334.405, 
170.705, 359.505, 193.005, 565.105, 315.405, 336.505, 
169.805, 358.405, 190.905, 566.005, 315.405, 337.405, 
168.905, 357.405, 188.905, 565.805, 315.405, 338.305, 
169.105, 356.305, 188.105, 566.705, 316.505, 339.305, 
168.205, 355.305, 187.305, 566.605, 316.505, 341.405, 
167.305, 354.305, 186.505, 566.505, 317.505, 342.405, 
167.405, 352.105, 186.805, 566.505, 318.605, 344.505, 
167.505, 349.905, 187.005, 566.505, 319.705, 345.505, 
167.605, 348.905, 186.105, 567.505, 320.805, 346.505, 
167.805, 347.905, 185.205, 568.505, 321.905, 347.505, 
169.105, 346.805, 185.405, 569.505, 324.205, 349.505, 
171.505, 345.805, 186.705, 570.505, 327.605, 350.305, 
173.905, 344.805, 187.905, 571.505, 330.905, 348.905, 
177.305, 343.905, 189.105, 571.505, 334.105, 347.505, 
180.705, 344.205, 190.305, 572.505, 337.305, 346.205, 
184.105, 344.405, 192.605, 572.505, 340.505, 345.005, 
187.305, 344.505, 193.805, 572.505, 343.705, 344.905, 
